revenue_sum,l_orderkey,o_orderdate,o_shippriority
71703.94840000001,4338145,1995-01-04,0
61798.956999999995,4338978,1995-02-24,0
87923.86200000001,4339616,1995-01-23,0
207200.5324,4340198,1995-02-26,0
36592.402,4340321,1995-02-10,0
225102.1794,4341056,1995-02-19,0
158390.34269999998,4343362,1995-02-11,0
17037.388000000003,4343556,1994-12-01,0
81875.0,4345443,1994-12-08,0
4353.2064,4345572,1994-12-20,0
80469.70049999999,4345634,1995-02-15,0
82814.48180000001,4346021,1995-03-03,0
29389.257,4346049,1995-02-05,0
329005.1182,4346215,1995-02-21,0
177787.8555,4346407,1995-02-27,0
66500.87400000001,4346465,1994-11-29,0
228293.28480000002,4346467,1995-01-11,0
24949.2257,4346530,1995-02-25,0
149681.2928,4347172,1995-02-02,0
93808.82740000001,4348453,1995-01-05,0
22391.48,4348930,1995-01-08,0
40465.23,4349317,1995-02-13,0
71632.568,4349959,1995-02-27,0
125933.022,4349984,1994-12-05,0
67695.5166,4349989,1994-12-25,0
102719.9594,4351108,1995-01-10,0
15581.367999999999,4351171,1995-01-24,0
98222.579,4351590,1995-01-24,0
114272.95319999999,4351845,1995-01-28,0
71754.3,4353126,1995-01-26,0
48503.9238,4353671,1995-02-28,0
63094.896,4353927,1995-01-06,0
8828.4938,4354208,1994-12-15,0
113644.38440000001,4354752,1995-02-11,0
30798.8233,4355236,1995-02-26,0
58461.777,4355750,1995-03-08,0
68435.3229,4355779,1994-12-10,0
17479.356,4356451,1994-12-20,0
125101.579,4358689,1994-12-23,0
49511.385,4358692,1994-11-25,0
232452.88859999998,4358822,1995-01-20,0
149523.1556,4359621,1995-03-13,0
71761.4494,4359780,1995-03-01,0
45421.79519999999,4359940,1995-03-09,0
5224.856000000001,4360006,1994-12-09,0
55088.8595,4360065,1995-03-07,0
105398.4841,4360099,1995-03-11,0
15739.2312,4360353,1995-01-30,0
116602.522,4360354,1994-12-14,0
103137.9214,4360519,1995-02-17,0
90518.50720000001,4360642,1995-02-01,0
59720.880000000005,4361152,1995-01-03,0
100488.6092,4362176,1995-02-07,0
51863.3255,4362464,1995-01-24,0
22239.8358,4363523,1995-01-22,0
83726.5572,4363748,1995-01-11,0
136773.5564,4364099,1995-02-21,0
9531.4527,4364903,1994-11-28,0
18128.3652,4365090,1995-01-04,0
141211.0855,4366085,1995-03-08,0
46845.062099999996,4366374,1994-12-22,0
23636.4975,4366567,1995-02-18,0
76834.378,4367270,1995-02-06,0
63974.55500000001,4367335,1995-02-09,0
46410.6084,4367527,1994-11-27,0
66861.05399999999,4368261,1994-12-31,0
2408.0364,4368645,1995-01-17,0
107200.249,4368834,1995-01-30,0
138826.6468,4369189,1995-02-02,0
253869.70539999998,4369505,1995-02-14,0
43070.112,4369794,1994-12-01,0
77253.918,4369956,1995-02-15,0
236778.5937,4371845,1995-03-06,0
88095.56,4373794,1995-02-02,0
308007.35049999994,4373991,1995-03-01,0
23006.7648,4377380,1995-01-17,0
28188.687400000003,4377760,1995-02-18,0
167365.122,4378211,1995-01-08,0
41158.77479999999,4379138,1995-01-11,0
43099.700000000004,4379334,1995-03-04,0
59692.2466,4379397,1995-01-13,0
73690.78199999999,4379460,1995-01-17,0
4161.276,4379591,1995-01-07,0
23961.4686,4380065,1994-11-30,0
12363.1,4380102,1995-01-14,0
102353.6214,4380194,1994-12-23,0
63227.3247,4380295,1995-02-21,0
50857.7285,4380449,1994-12-28,0
50130.2144,4380483,1994-12-17,0
108052.89300000001,4380674,1994-12-09,0
50177.511,4381536,1995-02-21,0
109717.9092,4382721,1994-12-25,0
81507.99329999999,4382754,1994-12-02,0
132845.3386,4383079,1994-12-25,0
240754.22499999998,4383171,1995-02-20,0
106662.997,4384582,1995-01-05,0
117862.0504,4386277,1995-01-16,0
134208.4647,4388197,1995-02-11,0
64920.86999999999,4388546,1995-01-05,0
97241.9203,4388903,1995-02-07,0
203073.2762,4389088,1995-02-28,0
20600.1792,4389574,1995-01-22,0
145867.3372,4390631,1995-01-07,0
343202.38039999997,4391237,1995-03-05,0
107991.7028,4391297,1995-02-09,0
82037.43099999998,4392228,1995-01-13,0
249078.3331,4392739,1995-02-17,0
63629.7536,4392902,1994-11-25,0
114380.54319999999,4393762,1994-12-09,0
326524.755,4393826,1995-03-06,0
53887.5803,4393828,1995-01-01,0
14305.129799999999,4393829,1995-01-19,0
197575.9196,4394278,1995-01-10,0
77218.3422,4394498,1994-12-21,0
164568.66019999998,4394663,1995-01-19,0
93781.661,4395011,1995-03-03,0
173753.51009999998,4395047,1995-02-21,0
5153.464800000001,4395236,1994-12-10,0
76480.80059999999,4395489,1995-02-05,0
58583.171200000004,4395655,1995-01-19,0
58494.825,4395968,1994-12-25,0
92068.9656,4397126,1995-03-06,0
116077.88339999999,4397575,1994-12-30,0
46795.74,4398692,1994-12-16,0
19380.5612,4399335,1994-12-08,0
60075.8829,4401568,1995-01-31,0
83369.85819999999,4402439,1994-12-19,0
17500.8166,4402498,1995-01-21,0
113292.104,4402693,1995-01-22,0
50990.3856,4403367,1994-12-10,0
109801.8829,4404226,1995-01-10,0
160142.1948,4406628,1995-02-04,0
129845.8534,4407075,1995-02-17,0
45464.831999999995,4407206,1994-12-02,0
61372.4412,4407556,1994-12-14,0
6836.3928,4408198,1994-12-24,0
58702.3296,4408450,1995-02-21,0
72667.161,4409478,1995-01-14,0
58767.3918,4409700,1995-01-30,0
44406.54,4409797,1994-11-21,0
15728.78,4409828,1994-12-16,0
171719.7632,4409893,1995-01-23,0
85194.7962,4410786,1995-02-06,0
57496.812999999995,4410949,1995-01-09,0
55475.9835,4411365,1995-01-30,0
88562.07579999999,4411392,1994-12-24,0
73596.6,4411718,1994-12-13,0
180526.6725,4412227,1995-01-27,0
5806.845,4412262,1994-12-24,0
66118.90439999998,4412288,1994-11-24,0
29665.1952,4412934,1995-01-26,0
46682.302800000005,4414370,1995-03-08,0
132750.039,4414564,1995-02-20,0
15110.97,4414882,1994-12-08,0
53692.2672,4415111,1995-01-14,0
90204.9558,4418208,1994-12-25,0
92786.057,4419744,1995-02-23,0
52585.5015,4419939,1995-02-11,0
78161.1936,4420101,1995-03-08,0
248397.28160000002,4420645,1995-02-25,0
260648.9333,4420802,1995-02-05,0
273565.758,4421860,1995-02-27,0
158152.69429999997,4422436,1995-03-07,0
35439.624,4422788,1994-12-14,0
102459.88560000001,4423842,1994-12-26,0
14849.2125,4423846,1995-01-09,0
230185.41829999996,4423877,1995-03-02,0
165104.117,4424354,1995-01-28,0
149573.99599999998,4424480,1995-02-21,0
48271.4842,4425031,1995-02-22,0
71934.8175,4425316,1994-12-15,0
10218.1158,4425856,1994-12-18,0
134596.58779999998,4425857,1995-01-17,0
149350.4172,4425893,1995-02-13,0
205830.85479999997,4428293,1995-02-20,0
203103.716,4429217,1995-02-13,0
168193.7059,4430021,1995-03-07,0
187029.00699999998,4430177,1995-03-05,0
128823.07530000001,4430919,1995-02-26,0
83306.56659999999,4431237,1995-01-11,0
188772.147,4432032,1995-02-28,0
157442.359,4432704,1995-03-12,0
159070.16160000002,4432900,1995-02-04,0
167838.04200000002,4433063,1995-03-03,0
53084.5488,4434438,1995-01-15,0
20416.7322,4434535,1994-12-23,0
233615.15139999997,4435462,1995-03-01,0
31667.6612,4435811,1994-12-24,0
44086.4188,4436069,1995-02-06,0
176797.1984,4436641,1994-12-26,0
139897.0798,4437799,1995-03-14,0
80793.04899999998,4438689,1995-01-07,0
132835.5684,4439136,1995-01-05,0
44350.097499999996,4439462,1995-01-31,0
98236.3524,4439841,1995-01-04,0
50894.06199999999,4440419,1995-01-17,0
122341.0894,4440803,1994-12-15,0
33274.8416,4441767,1995-02-07,0
115393.55360000001,4442310,1994-12-09,0
138839.788,4442464,1995-01-10,0
29539.967999999997,4443269,1995-01-02,0
80270.6254,4443878,1995-02-09,0
123001.3972,4444005,1995-01-01,0
251581.13299999997,4444610,1995-02-01,0
185230.7314,4446022,1995-02-27,0
183148.062,4446215,1995-02-20,0
74886.7168,4447043,1995-01-07,0
59291.5158,4448384,1994-11-28,0
86329.03399999999,4448640,1995-02-20,0
135169.914,4448832,1995-03-04,0
94834.63680000001,4449377,1995-01-29,0
47217.8025,4449536,1994-12-19,0
94597.7085,4449696,1995-01-23,0
23111.1738,4450145,1995-01-22,0
33595.456000000006,4450499,1995-01-03,0
345194.6947,4451046,1995-02-20,0
29412.0188,4451589,1994-12-05,0
146028.5988,4452864,1995-03-11,0
51355.983499999995,4452996,1994-12-15,0
218011.3894,4454017,1995-02-17,0
211807.39770000003,4455074,1995-01-07,0
150444.89229999998,4455170,1995-02-04,0
19501.811999999998,4455777,1995-02-20,0
122425.55949999999,4455778,1995-01-24,0
84599.3783,4456450,1995-02-20,0
316170.0391,4456832,1995-02-23,0
9319.12,4457287,1995-01-16,0
217023.2833,4457988,1995-02-14,0
66540.7012,4458692,1994-12-10,0
28682.5896,4460164,1995-01-24,0
110803.67599999998,4460194,1995-02-11,0
292275.3337,4460578,1995-03-14,0
119003.6631,4460711,1995-02-12,0
147960.38569999998,4460930,1995-01-04,0
119450.9546,4461093,1995-03-02,0
85368.1266,4461248,1995-01-02,0
1996.2404,4461825,1994-11-28,0
151592.666,4462150,1995-01-26,0
34608.1725,4462946,1995-02-08,0
350549.0789,4463334,1995-03-14,0
73230.2634,4463687,1994-12-21,0
80401.3252,4464868,1994-11-27,0
118523.8222,4464900,1995-02-25,0
42425.915,4465154,1994-12-23,0
29808.339999999997,4467236,1994-11-30,0
8876.7105,4467524,1995-03-13,0
82142.83,4468706,1994-12-27,0
59711.299999999996,4472482,1994-12-15,0
163467.7488,4473157,1994-12-31,0
19953.8192,4473255,1994-11-30,0
209523.40799999997,4473447,1995-03-03,0
115497.69820000001,4473666,1995-02-28,0
159212.42339999997,4474754,1995-02-16,0
101412.8426,4474885,1995-03-10,0
2673.6384,4475111,1994-12-25,0
111180.2144,4475780,1995-01-24,0
184260.2701,4476353,1995-02-04,0
105885.5,4476417,1995-02-21,0
14404.95,4476805,1994-12-13,0
88207.0056,4476867,1994-11-30,0
40121.2252,4477382,1995-01-18,0
59574.1656,4477409,1995-02-11,0
208874.4895,4478500,1995-02-17,0
57285.724799999996,4478597,1994-11-28,0
172697.4184,4479776,1995-02-15,0
12429.0416,4480773,1994-12-14,0
2572.4790000000003,4480967,1994-11-27,0
65108.647600000004,4481095,1995-02-22,0
67256.42,4481219,1994-12-19,0
79424.30540000001,4481542,1994-12-20,0
70748.046,4481600,1995-02-20,0
164688.54719999997,4481733,1995-02-01,0
18380.6805,4482560,1994-11-30,0
64745.564399999996,4482850,1995-01-13,0
31991.051000000003,4483046,1994-12-28,0
165433.24839999998,4483814,1995-01-20,0
112198.4577,4484038,1995-02-27,0
176447.7707,4485123,1995-01-01,0
34008.252,4485574,1994-12-17,0
44630.4213,4485985,1995-01-17,0
36279.075,4485989,1995-01-15,0
94381.24099999998,4486055,1995-01-19,0
332789.12700000004,4487361,1995-02-22,0
244034.34649999999,4487427,1995-03-04,0
131543.4168,4487460,1995-02-04,0
8531.633999999998,4487494,1995-01-31,0
122340.08429999999,4487527,1994-12-08,0
247516.7076,4487652,1995-02-22,0
117364.86149999998,4487750,1995-02-23,0
27346.777499999997,4488642,1995-03-03,0
226409.7946,4489058,1995-02-25,0
25987.689000000002,4489570,1995-02-10,0
60530.7132,4490114,1995-01-23,0
99580.59040000002,4490471,1995-03-14,0
125003.91480000001,4490562,1994-12-28,0
5983.523999999999,4490626,1995-01-08,0
176422.3771,4491236,1995-02-23,0
135849.87,4491396,1995-01-27,0
47843.8683,4492933,1995-01-02,0
86997.44399999999,4492992,1995-01-11,0
119928.9663,4493606,1995-02-12,0
92970.08840000001,4493668,1995-01-21,0
79209.6206,4494694,1995-01-24,0
71856.582,4494785,1995-02-23,0
60410.63,4495365,1995-01-22,0
106869.046,4495586,1995-01-12,0
6982.328399999999,4497254,1995-01-11,0
228047.4503,4497665,1995-02-14,0
155381.9926,4498211,1995-02-09,0
63514.533,4498882,1995-01-05,0
80782.33099999999,4498950,1995-02-27,0
86462.92749999999,4499042,1995-02-16,0
158033.1385,4499618,1995-03-12,0
72263.7715,4499968,1994-12-04,0
50989.14,4500388,1995-02-10,0
222377.1866,4502215,1995-01-09,0
108379.99820000002,4635172,1995-02-14,0
21260.448999999997,4635744,1995-02-26,0
56497.98389999999,4635936,1995-02-12,0
50610.331999999995,4635971,1994-12-12,0
48632.4295,4636423,1995-01-05,0
81243.4856,4636583,1995-02-13,0
37612.713599999995,4637381,1994-12-15,0
33527.5974,4637733,1994-11-30,0
117799.17439999999,4637798,1995-02-15,0
146531.7534,4638368,1995-01-20,0
121028.49000000002,4639236,1995-01-17,0
87467.01180000001,4639588,1995-02-22,0
282335.5518,4640611,1995-03-14,0
56153.1768,4640773,1995-01-18,0
66355.701,4641030,1995-01-25,0
176872.7222,4641125,1995-01-18,0
329001.1749,4641217,1995-02-15,0
143715.98960000003,4641729,1994-12-25,0
131984.91520000002,4642244,1995-03-09,0
70586.1096,4642276,1995-01-27,0
89711.56259999999,4642656,1995-01-15,0
74520.5398,4642725,1994-12-13,0
14098.756,4644258,1995-01-13,0
113277.56409999999,4645158,1995-01-30,0
107711.9568,4645254,1995-01-16,0
158919.2864,4646720,1995-03-05,0
109324.6414,4647553,1995-01-21,0
179727.61950000003,4647558,1995-02-13,0
84395.3781,4648039,1995-02-21,0
70063.722,4648773,1995-01-11,0
91574.98899999999,4649031,1995-02-06,0
147117.49300000002,4649699,1995-02-11,0
161938.50780000002,4649922,1995-03-02,0
78360.58850000001,4649984,1995-01-30,0
79450.4,4649986,1994-12-10,0
214045.9437,4650276,1995-03-01,0
264661.7292,4651745,1995-03-08,0
39214.307199999996,4652769,1995-02-21,0
27773.605499999998,4652866,1994-11-27,0
104760.5625,4653664,1995-01-26,0
78504.0576,4653927,1994-12-24,0
96299.35930000001,4654625,1995-01-06,0
68334.01000000001,4654817,1995-01-20,0
89192.16,4654887,1995-01-07,0
99817.2072,4655393,1995-01-13,0
141723.3132,4655522,1995-01-26,0
52540.7454,4655875,1995-01-17,0
33703.2432,4656707,1994-12-23,0
92813.45129999999,4657383,1994-12-26,0
47033.1949,4658212,1995-01-12,0
41890.570400000004,4658342,1994-12-18,0
215947.04799999998,4658918,1995-03-08,0
162834.09719999996,4659141,1995-02-06,0
71329.104,4659491,1995-01-07,0
176933.3321,4659911,1995-02-16,0
169626.6249,4660229,1995-02-15,0
187528.9731,4660549,1995-01-26,0
145982.72,4661218,1995-02-26,0
34055.91,4661830,1994-11-27,0
38038.979999999996,4661920,1995-01-07,0
248227.23080000002,4663104,1995-01-07,0
146528.662,4664483,1995-03-01,0
65066.327999999994,4664803,1994-12-19,0
34579.4096,4667746,1995-02-07,0
158082.999,4667911,1995-02-11,0
17585.28,4668261,1995-01-06,0
122370.4208,4669025,1995-03-02,0
14943.4857,4670278,1995-02-02,0
187624.9307,4670400,1995-03-05,0
60446.7894,4670917,1995-01-18,0
44841.384000000005,4671008,1994-12-25,0
56676.26299999999,4671553,1994-11-27,0
169021.03019999998,4672231,1995-01-24,0
32413.2096,4672385,1995-02-04,0
120110.121,4673638,1995-01-16,0
122400.66,4674274,1995-01-15,0
31811.899499999996,4674311,1995-01-20,0
152101.45249999998,4674340,1995-01-16,0
69478.247,4674786,1995-02-09,0
145644.3781,4094017,1995-02-18,0
122691.237,4426977,1995-01-01,0
3352.0032,4674790,1994-12-25,0
64955.081999999995,4675330,1995-01-31,0
86585.56899999999,4675334,1995-02-18,0
111606.3192,4676262,1994-12-05,0
34866.675,4677664,1994-12-03,0
36182.992,4677990,1994-12-15,0
39730.25,4679079,1994-12-01,0
49869.0861,4679554,1995-03-07,0
92781.67259999999,4680133,1994-12-20,0
18697.4912,4680352,1995-01-04,0
107507.59019999999,4680544,1995-03-05,0
203020.07439999995,4680834,1995-03-14,0
141457.07690000001,4681473,1995-03-06,0
70778.394,4681664,1995-02-03,0
226172.9169,4684263,1995-02-26,0
258994.58750000002,4684353,1995-02-27,0
190547.73690000002,4684736,1995-03-05,0
85230.855,4684929,1995-03-11,0
205515.6048,4687013,1995-01-15,0
85737.9696,4687110,1995-02-02,0
49273.3416,4687426,1994-12-01,0
64267.76709999999,4687909,1995-02-10,0
7940.195,4689984,1995-01-07,0
1766.9999999999998,4690596,1995-02-07,0
20042.043,4690628,1994-12-01,0
18583.631999999998,4690947,1995-03-12,0
88999.3626,4692419,1994-12-26,0
147317.2989,4692450,1995-01-08,0
27634.5622,4695136,1994-11-26,0
26152.1766,4695265,1994-12-10,0
90600.94320000001,4695328,1995-01-13,0
26704.473599999998,4695489,1994-12-24,0
106880.90779999999,4695681,1995-01-29,0
23783.914,4695968,1994-12-26,0
110595.042,4696128,1995-01-28,0
11081.659500000002,4698595,1995-01-31,0
178595.5088,4698786,1995-03-05,0
79043.95479999999,4698854,1995-02-26,0
44456.979,4699363,1994-12-21,0
171899.95739999998,4699428,1995-02-18,0
155765.8334,4699685,1995-03-14,0
36646.218,4700228,1995-03-05,0
50048.462799999994,4700674,1995-01-18,0
27000.144,4701088,1995-01-19,0
148454.04899999997,4701189,1995-02-24,0
240189.06789999997,4701924,1995-02-23,0
55556.928,4702372,1994-12-25,0
95864.5773,4703011,1995-02-09,0
132184.78470000002,4703074,1995-02-13,0
217884.9289,4703077,1995-03-08,0
257339.94669999997,4703399,1995-02-15,0
79759.88399999999,4704518,1995-01-25,0
158541.2678,4705350,1995-02-04,0
51477.1803,4705703,1994-11-17,0
30805.403699999995,4707014,1995-02-03,0
252477.37200000003,4707363,1995-01-19,0
72380.0088,4708193,1995-03-02,0
141433.238,4709409,1995-01-23,0
142020.7591,4710753,1995-01-30,0
100014.58649999999,4710949,1995-01-20,0
106300.3659,4711077,1995-02-23,0
269326.7776,4711269,1995-03-11,0
50357.471600000004,4711520,1994-12-12,0
11981.7,4711746,1994-12-13,0
167949.45619999996,4712128,1995-01-24,0
47968.051999999996,4712134,1994-12-14,0
234661.251,4712295,1995-03-02,0
164330.86109999998,4712419,1995-02-17,0
52929.69899999999,4712549,1994-12-17,0
123509.171,4712646,1995-02-06,0
71628.0112,4712897,1995-03-01,0
175913.1543,4712963,1995-02-10,0
196658.5908,4713570,1995-02-28,0
206700.28060000006,4714053,1994-12-15,0
49891.968,4714432,1994-11-20,0
55804.42079999999,4714561,1995-03-08,0
93827.0324,4714630,1995-01-04,0
111416.6536,4714727,1995-01-21,0
32091.819499999998,4716005,1995-01-12,0
141120.7093,4716227,1995-01-14,0
37497.825000000004,4716288,1994-12-11,0
9643.788,4716359,1994-12-30,0
1352.9152,4716517,1995-01-09,0
165725.78639999998,4716897,1995-02-08,0
238499.92179999998,4717441,1995-01-22,0
40876.521,4718180,1995-01-18,0
52184.884699999995,4718434,1995-02-19,0
53481.6086,4718784,1995-02-21,0
192922.5356,4719238,1995-02-07,0
223893.1848,4719586,1994-12-20,0
73423.25099999999,4720326,1994-12-21,0
35830.6186,4720483,1995-01-23,0
5717.2112,4720833,1995-01-06,0
63897.4768,4720865,1995-01-18,0
116843.32320000001,4721607,1995-02-03,0
51369.7536,4721799,1995-01-19,0
224771.3016,4721955,1995-03-01,0
105954.05099999999,4722115,1995-01-15,0
127771.4191,4722562,1995-03-14,0
120486.35819999999,4723302,1995-01-22,0
143415.91119999997,4723429,1995-02-09,0
33737.6856,4723589,1995-03-05,0
25343.802,4724069,1995-01-13,0
49231.56,4724227,1995-02-02,0
139074.4729,4725731,1995-02-20,0
74776.842,4726596,1995-02-04,0
139838.3672,4727362,1995-02-06,0
77444.3817,4728038,1995-02-15,0
116445.90280000001,4728834,1995-01-16,0
53661.048200000005,4730208,1995-03-14,0
127890.07799999998,4731204,1995-02-12,0
131260.7828,4731617,1995-01-27,0
206925.9476,4731618,1995-02-01,0
28627.3764,4731750,1995-01-28,0
21280.1283,4733703,1994-12-18,0
86383.9265,4734343,1995-01-21,0
233753.40159999998,4735109,1995-03-11,0
133160.46629999997,4735841,1995-02-23,0
39916.02160000001,4736036,1994-12-26,0
72503.601,4736711,1995-03-04,0
154878.0525,4737059,1994-12-23,0
34332.479999999996,4737799,1994-12-04,0
47348.5285,4737924,1995-01-30,0
212963.77419999999,4738049,1995-02-19,0
56733.638000000006,4739237,1994-12-02,0
163813.6518,4739874,1995-03-03,0
1255.8440999999998,4740096,1995-01-26,0
41235.668699999995,4740547,1995-01-31,0
162032.44069999998,4740673,1995-02-06,0
3440.2116,4742311,1995-02-28,0
21286.5276,4742374,1994-12-17,0
79369.983,4742401,1995-02-18,0
53948.21080000001,4745159,1995-02-28,0
175665.22199999998,4745380,1995-01-09,0
176926.24439999997,4745408,1995-02-14,0
6519.432,4746119,1994-12-02,0
233412.94660000002,4746496,1995-02-22,0
50722.262500000004,4746691,1995-02-08,0
81864.25200000001,4747012,1995-02-03,0
78444.324,4748097,1995-02-01,0
135424.384,4748615,1995-01-15,0
244199.1791,4748868,1995-02-05,0
30356.057999999997,4749345,1995-01-29,0
154463.1668,4749446,1995-01-23,0
34097.27,4749989,1994-12-29,0
66465.0648,4750560,1995-02-21,0
23932.6542,4751814,1995-01-21,0
55928.3752,4752065,1994-12-07,0
58835.98499999999,4752871,1995-01-03,0
67469.1749,4753024,1995-02-12,0
129178.5318,4755937,1995-02-17,0
178828.2244,4756224,1995-03-09,0
90639.648,4756774,1994-12-20,0
140887.8208,4757317,1995-01-31,0
126260.7738,4758277,1995-02-23,0
112484.13499999998,4759908,1994-12-29,0
150580.7947,4760007,1994-12-11,0
94078.7424,4760320,1995-03-01,0
24591.071399999997,4760710,1995-02-04,0
21310.5802,4761058,1994-12-21,0
74945.4566,4761506,1995-03-07,0
85893.5291,4761541,1995-01-15,0
39973.368500000004,4762402,1994-12-17,0
243901.82330000002,4762789,1995-03-10,0
113539.3382,4763238,1995-01-23,0
93073.49540000001,4763685,1995-03-11,0
186354.21860000002,4764960,1995-02-16,0
76640.8754,4765030,1994-12-29,0
51768.3904,4765605,1995-02-20,0
40280.058000000005,4765955,1995-02-09,0
148086.8548,4766115,1995-03-12,0
264360.9612,4766118,1995-02-10,0
6541.2344,4767681,1995-01-15,0
65917.9096,4767877,1995-02-03,0
190243.0176,4768160,1995-02-07,0
28197.506999999998,4768833,1994-12-25,0
46604.762,4770913,1995-01-20,0
113612.07659999999,4771266,1995-02-08,0
165958.5462,4771364,1995-01-17,0
38083.5,4772194,1994-12-17,0
60560.601299999995,4772837,1995-02-07,0
6764.4374,4772998,1995-01-24,0
111096.45000000001,4773028,1995-02-01,0
29839.392,4773187,1994-12-02,0
47113.617600000005,4774336,1995-01-17,0
55751.808,4774497,1995-02-21,0
