time,symbol,size,price,seq,bid,ask,bsize,asize,is_nbbo
48491,ZU,0.1,0.21,-0.47,-0.5,0.14,-1.72,-0.62,false
24855,ZUMZ,-1.44,1.3,-0.79,0.41,0.31,-0.58,-1.63,false
24915,ZUMZ,-2.41,-0.84,-0.79,0.41,0.31,-0.58,-1.63,false
24979,ZUMZ,-1.3,-0.17,-0.79,0.41,0.31,-0.58,-1.63,false
25048,ZUMZ,0.4,1.33,-0.03,-0.25,0.05,0.23,-0.29,false
25136,ZUMZ,-0.57,1.56,-1.96,-0.95,-0.92,-0.09,0.02,false
25140,ZUMZ,0.28,0.23,-1.96,-0.95,-0.92,-0.09,0.02,false
25195,ZUMZ,0.74,-0.77,-1.96,-0.95,-0.92,-0.09,0.02,false
25222,ZUMZ,0.55,-0.11,-1.96,-0.95,-0.92,-0.09,0.02,false
25252,ZUMZ,-0.21,0.31,-1.96,-0.95,-0.92,-0.09,0.02,false
25316,ZUMZ,-1.19,1.44,-1.96,-0.95,-0.92,-0.09,0.02,false
25382,ZUMZ,0.4,0.35,-1.96,-0.95,-0.92,-0.09,0.02,false
25386,ZUMZ,-0.67,0.54,-1.96,-0.95,-0.92,-0.09,0.02,false
25436,ZUMZ,0.2,-0.61,-1.96,-0.95,-0.92,-0.09,0.02,false
25914,ZUMZ,1.63,-1.05,0.19,-0.62,-0.68,0.05,1.33,true
25926,ZUMZ,-1.8,-0.25,0.3,-1.35,0.96,-0.65,1.5,true
26058,ZUMZ,0.06,0.16,-1.09,-0.36,-0.51,-0.47,0.33,false
26168,ZUMZ,-0.18,-0.75,0.78,-0.07,-0.77,-1.28,1.06,false
26368,ZUMZ,2.45,1.24,-0.8,0.02,-1.71,-0.8,0.62,true
26373,ZUMZ,0.65,0.57,-0.8,0.02,-1.71,-0.8,0.62,true
26413,ZUMZ,0.29,-1.32,2.23,-0.66,-0.56,-0.78,1.59,false
26424,ZUMZ,0.26,-0.81,2.23,-0.66,-0.56,-0.78,1.59,false
26442,ZUMZ,-0.65,0.88,0.52,0.22,0.03,1.28,-0.77,false
26456,ZUMZ,-0.48,-0.09,0.52,0.22,0.03,1.28,-0.77,false
26489,ZUMZ,0.69,0.16,2.23,-1.15,-0.9,0.52,-0.14,true
26515,ZUMZ,0.83,0.53,2.23,-1.15,-0.9,0.52,-0.14,true
26545,ZUMZ,0.25,-0.77,2.23,-1.15,-0.9,0.52,-0.14,true
26645,ZUMZ,-0.76,0.21,-0.99,-1.08,0.26,0.05,1.69,true
26679,ZUMZ,0.29,-0.45,-0.99,-1.08,0.26,0.05,1.69,true
26708,ZUMZ,-0.52,-0.96,-0.99,-1.08,0.26,0.05,1.69,true
26849,ZUMZ,-0.63,-0.76,1.57,1.73,-0.46,3.27,-1.38,true
26993,ZUMZ,0.22,-1.13,0.44,0.19,0.65,-0.64,1.44,false
27005,ZUMZ,0.94,-2.75,0.44,0.19,0.65,-0.64,1.44,false
27036,ZUMZ,-1.41,-1.01,0.44,0.19,0.65,-0.64,1.44,false
27054,ZUMZ,-1.9,-0.5,0.44,0.19,0.65,-0.64,1.44,false
27209,ZUMZ,1.28,-0.61,0.48,-0.57,-1.03,1.03,1.37,true
27269,ZUMZ,0.36,-1.1,0.48,-0.57,-1.03,1.03,1.37,true
27311,ZUMZ,0.39,0.36,0.48,-0.57,-1.03,1.03,1.37,true
27391,ZUMZ,-0.43,-0.36,1.61,1.23,-1.54,-0.15,0.34,false
27442,ZUMZ,-1.26,0.81,1.61,1.23,-1.54,-0.15,0.34,false
27502,ZUMZ,0.16,-0.33,0.27,0.17,-0.24,-0.72,-1.18,true
27580,ZUMZ,0.7,0.02,-1.34,-1.18,0.06,1.85,-0.8,true
27629,ZUMZ,0.58,0.78,-1.34,-1.18,0.06,1.85,-0.8,true
27702,ZUMZ,1.57,0.15,-1.05,-0.57,-1.2,-0.62,0.68,true
27735,ZUMZ,0.75,0.11,-2.83,-0.56,-1.01,1.0,0.73,true
27747,ZUMZ,1.14,-0.47,-2.83,-0.56,-1.01,1.0,0.73,true
27763,ZUMZ,1.34,0.18,-2.83,-0.56,-1.01,1.0,0.73,true
27767,ZUMZ,0.72,-1.59,-0.55,0.47,-1.08,0.86,0.05,true
27771,ZUMZ,0.23,1.32,-0.55,0.47,-1.08,0.86,0.05,true
27865,ZUMZ,0.18,1.61,-0.55,0.47,-1.08,0.86,0.05,true
27932,ZUMZ,0.71,0.38,1.54,-0.67,-0.01,-1.32,-0.29,false
28015,ZUMZ,-0.78,0.43,1.54,-0.67,-0.01,-1.32,-0.29,false
28104,ZUMZ,-0.56,1.52,1.54,-0.67,-0.01,-1.32,-0.29,false
28168,ZUMZ,0.23,-0.88,0.11,-0.04,-0.14,0.34,-0.26,false
28207,ZUMZ,0.7,-2.32,1.56,0.52,-0.53,0.63,2.11,true
28261,ZUMZ,-0.76,1.56,1.56,0.52,-0.53,0.63,2.11,true
28329,ZUMZ,-0.6,0.21,1.56,0.52,-0.53,0.63,2.11,true
28352,ZUMZ,0.25,0.37,-1.28,0.52,3.14,0.53,0.73,true
28360,ZUMZ,-0.69,1.74,-1.28,0.52,3.14,0.53,0.73,true
28417,ZUMZ,-1.09,-0.08,1.23,-0.11,0.99,1.38,0.82,true
28464,ZUMZ,0.11,0.81,1.23,-0.11,0.99,1.38,0.82,true
28466,ZUMZ,0.72,0.43,1.23,-0.11,0.99,1.38,0.82,true
28602,ZUMZ,-0.88,-1.22,1.23,-0.11,0.99,1.38,0.82,true
28619,ZUMZ,0.33,-2.0,1.23,-0.11,0.99,1.38,0.82,true
28639,ZUMZ,0.53,-0.67,1.23,-0.11,0.99,1.38,0.82,true
28716,ZUMZ,0.64,1.24,0.15,-0.49,-0.77,0.25,0.2,true
28720,ZUMZ,-0.58,-1.24,0.15,-0.49,-0.77,0.25,0.2,true
28837,ZUMZ,0.19,-0.54,1.87,-0.82,-0.43,0.83,1.18,true
28932,ZUMZ,-1.03,0.17,1.87,-0.82,-0.43,0.83,1.18,true
29032,ZUMZ,-1.52,-1.27,0.93,0.02,-0.43,0.01,-0.12,true
29601,ZUMZ,1.14,1.18,1.5,1.13,0.53,-1.27,-0.44,true
29772,ZUMZ,2.29,0.25,-1.99,0.37,1.93,1.74,-0.82,false
29813,ZUMZ,-0.03,0.11,0.25,0.03,-1.81,1.03,0.57,false
29881,ZUMZ,-0.84,-0.7,0.25,0.03,-1.81,1.03,0.57,false
30198,ZUMZ,0.11,0.58,0.85,-1.77,2.29,-0.56,-0.14,false
30241,ZUMZ,-0.69,1.57,0.85,-1.77,2.29,-0.56,-0.14,false
30269,ZUMZ,0.56,1.2,0.85,-1.77,2.29,-0.56,-0.14,false
30356,ZUMZ,-1.19,0.79,0.85,-1.77,2.29,-0.56,-0.14,false
30372,ZUMZ,-1.76,0.84,0.85,-1.77,2.29,-0.56,-0.14,false
30400,ZUMZ,1.86,0.25,1.2,-0.28,0.3,0.27,0.16,true
30560,ZUMZ,-0.46,1.11,-0.93,0.85,-0.82,1.11,-1.2,false
30638,ZUMZ,-0.51,0.63,-0.93,0.85,-0.82,1.11,-1.2,false
30640,ZUMZ,-1.27,-0.18,-0.93,0.85,-0.82,1.11,-1.2,false
30728,ZUMZ,0.45,-0.52,-0.56,0.35,-0.96,-0.49,-0.5,false
30745,ZUMZ,0.96,-0.28,-0.56,0.35,-0.96,-0.49,-0.5,false
30760,ZUMZ,1.75,-0.87,-0.56,0.35,-0.96,-0.49,-0.5,false
30776,ZUMZ,0.0,0.64,-0.56,0.35,-0.96,-0.49,-0.5,false
30874,ZUMZ,-0.73,0.62,-1.09,1.13,-0.12,1.03,0.07,true
30878,ZUMZ,0.83,-0.16,-1.09,1.13,-0.12,1.03,0.07,true
31210,ZUMZ,-0.64,0.89,0.63,0.57,1.06,-1.06,0.18,true
31233,ZUMZ,1.13,0.06,0.63,0.57,1.06,-1.06,0.18,true
31271,ZUMZ,-2.0,1.27,-0.04,-0.1,-0.07,0.76,-0.21,false
31358,ZUMZ,1.76,1.62,-0.04,-0.1,-0.07,0.76,-0.21,false
31422,ZUMZ,2.64,0.52,-0.04,-0.1,-0.07,0.76,-0.21,false
31422,ZUMZ,-0.78,0.77,-0.04,-0.1,-0.07,0.76,-0.21,false
31627,ZUMZ,0.28,0.8,-0.43,-0.03,-0.15,-0.92,0.67,false
31630,ZUMZ,0.14,-1.11,-0.43,-0.03,-0.15,-0.92,0.67,false
31742,ZUMZ,0.18,-0.22,-0.04,-0.39,1.12,0.34,-0.06,true
31807,ZUMZ,-0.23,0.73,-1.14,0.02,0.85,1.98,-1.31,false
32059,ZUMZ,-0.28,-0.33,0.89,0.47,0.17,-1.4,0.66,true
32063,ZUMZ,-1.26,-0.85,0.89,0.47,0.17,-1.4,0.66,true
32083,ZUMZ,1.54,3.04,0.71,1.35,-0.27,-0.17,-0.88,false
32114,ZUMZ,-0.14,0.1,0.71,1.35,-0.27,-0.17,-0.88,false
32120,ZUMZ,1.08,0.42,0.71,1.35,-0.27,-0.17,-0.88,false
32376,ZUMZ,-1.32,-0.96,0.7,1.85,0.65,-0.27,-1.26,true
32440,ZUMZ,2.16,0.23,0.7,1.85,0.65,-0.27,-1.26,true
32499,ZUMZ,-0.02,1.18,-1.58,0.25,1.5,-0.87,-0.85,false
32616,ZUMZ,-1.43,-1.23,-0.96,1.49,-1.04,0.23,-0.24,false
32621,ZUMZ,-0.17,0.46,-0.96,1.49,-1.04,0.23,-0.24,false
32657,ZUMZ,-0.53,-0.61,-0.19,-0.23,1.1,-1.07,0.1,false
32797,ZUMZ,0.97,-1.34,-0.3,1.35,-0.48,-2.11,-1.0,true
32837,ZUMZ,0.36,-2.32,1.19,1.19,-0.29,-1.94,-0.02,false
32886,ZUMZ,-1.24,-1.77,-0.8,-2.04,1.76,-1.92,-0.01,true
32953,ZUMZ,0.49,0.94,-0.8,-2.04,1.76,-1.92,-0.01,true
33048,ZUMZ,2.19,2.41,0.95,0.24,-1.8,-0.75,1.17,true
33110,ZUMZ,-1.47,0.63,0.95,0.24,-1.8,-0.75,1.17,true
33116,ZUMZ,-0.66,0.11,0.95,0.24,-1.8,-0.75,1.17,true
33236,ZUMZ,1.33,0.99,0.89,-0.73,-1.05,0.48,0.72,true
33243,ZUMZ,0.52,2.51,0.89,-0.73,-1.05,0.48,0.72,true
33366,ZUMZ,-1.31,0.15,-1.28,-0.08,-0.33,-0.55,-0.27,true
33375,ZUMZ,-0.78,-1.84,-1.28,-0.08,-0.33,-0.55,-0.27,true
33478,ZUMZ,0.31,-0.05,-0.53,0.67,-1.27,0.85,-0.49,false
33489,ZUMZ,-0.98,0.4,-0.53,0.67,-1.27,0.85,-0.49,false
33757,ZUMZ,-1.07,-0.16,-0.5,-1.82,0.63,-0.3,-0.58,true
33844,ZUMZ,0.92,0.09,-0.9,0.4,1.34,0.82,1.34,false
33891,ZUMZ,-0.59,-0.68,-0.7,0.53,0.67,-0.59,0.12,true
33931,ZUMZ,-2.06,2.89,-0.26,-0.14,-1.65,-0.89,-0.89,false
34056,ZUMZ,-0.48,0.35,-0.26,-0.14,-1.65,-0.89,-0.89,false
34127,ZUMZ,0.69,1.34,1.11,1.35,-0.59,-0.38,-1.65,true
34428,ZUMZ,1.13,1.61,1.11,1.35,-0.59,-0.38,-1.65,true
34460,ZUMZ,-0.21,-0.85,-1.56,-1.24,-1.06,-1.87,-0.73,false
34489,ZUMZ,-1.44,-0.02,-1.56,-1.24,-1.06,-1.87,-0.73,false
34705,ZUMZ,-0.43,-0.21,-0.22,-0.57,-0.73,0.46,-1.15,true
34871,ZUMZ,0.39,-1.74,-0.41,-0.2,-0.4,-1.19,-0.94,false
34937,ZUMZ,1.05,-0.29,-0.41,-0.2,-0.4,-1.19,-0.94,false
35027,ZUMZ,-0.8,0.62,-0.18,-0.03,0.23,1.73,-0.23,true
35062,ZUMZ,0.21,-0.52,-0.18,-0.03,0.23,1.73,-0.23,true
35079,ZUMZ,0.85,0.41,-0.18,-0.03,0.23,1.73,-0.23,true
35080,ZUMZ,0.82,-1.65,-0.18,-0.03,0.23,1.73,-0.23,true
35088,ZUMZ,-0.58,0.14,-0.18,-0.03,0.23,1.73,-0.23,true
35176,ZUMZ,-0.23,1.29,1.76,1.7,0.98,-1.33,-0.41,true
35213,ZUMZ,0.31,0.59,1.76,1.7,0.98,-1.33,-0.41,true
35217,ZUMZ,1.05,-1.92,1.76,1.7,0.98,-1.33,-0.41,true
35239,ZUMZ,0.52,0.73,1.76,1.7,0.98,-1.33,-0.41,true
35279,ZUMZ,0.67,1.78,1.76,1.7,0.98,-1.33,-0.41,true
35305,ZUMZ,-1.92,1.76,1.76,1.7,0.98,-1.33,-0.41,true
35355,ZUMZ,-0.32,1.49,1.76,1.7,0.98,-1.33,-0.41,true
35419,ZUMZ,-0.47,0.72,0.03,-0.81,-0.13,0.15,0.1,false
35591,ZUMZ,-2.1,-0.94,0.04,-0.35,2.96,1.08,-0.46,true
35712,ZUMZ,-2.72,-1.22,0.48,1.57,-0.54,0.66,-1.57,true
35720,ZUMZ,1.07,0.7,0.48,1.57,-0.54,0.66,-1.57,true
36023,ZUMZ,-0.92,-0.27,1.43,0.27,-0.95,0.31,-0.29,true
36093,ZUMZ,-0.25,2.52,-1.13,1.11,0.54,-0.81,-1.06,false
36314,ZUMZ,-0.4,1.29,0.87,0.78,-2.4,-2.01,0.2,false
36352,ZUMZ,0.16,-1.27,0.87,0.78,-2.4,-2.01,0.2,false
36500,ZUMZ,0.25,1.46,-0.35,-1.93,-1.11,0.34,-0.47,true
36746,ZUMZ,-0.99,-0.92,0.28,-1.57,-0.02,-0.75,-1.39,false
36831,ZUMZ,-0.67,1.51,0.28,-1.57,-0.02,-0.75,-1.39,false
36942,ZUMZ,0.55,-1.59,-0.64,1.53,-0.69,0.56,-0.08,false
36950,ZUMZ,-0.16,-0.79,-0.64,1.53,-0.69,0.56,-0.08,false
37067,ZUMZ,1.4,0.95,-0.64,1.53,-0.69,0.56,-0.08,false
37096,ZUMZ,-1.12,-0.76,-0.64,1.53,-0.69,0.56,-0.08,false
37116,ZUMZ,1.39,-0.1,-0.64,1.53,-0.69,0.56,-0.08,false
37257,ZUMZ,0.8,0.1,0.25,0.13,-1.12,0.61,-0.02,true
37366,ZUMZ,-0.25,-0.75,0.31,1.86,2.54,0.68,-2.27,true
37373,ZUMZ,0.25,0.02,0.31,1.86,2.54,0.68,-2.27,true
37381,ZUMZ,0.27,0.35,0.31,1.86,2.54,0.68,-2.27,true
37478,ZUMZ,1.04,1.01,-0.69,1.16,-0.52,0.3,0.32,true
37499,ZUMZ,-0.15,-1.14,0.57,0.66,-0.43,-0.38,0.43,true
37526,ZUMZ,0.7,0.65,0.85,1.61,-1.3,0.2,1.12,true
37627,ZUMZ,-0.89,0.88,-0.02,-1.4,-0.26,1.01,0.85,false
37632,ZUMZ,-0.74,0.43,-0.02,-1.4,-0.26,1.01,0.85,false
37702,ZUMZ,1.18,0.85,-0.17,0.22,1.63,-0.77,-0.02,true
37839,ZUMZ,-0.54,-0.05,0.47,-0.27,0.97,-0.7,-1.08,false
37866,ZUMZ,-0.33,0.39,0.47,-0.27,0.97,-0.7,-1.08,false
37891,ZUMZ,-0.27,1.19,0.47,-0.27,0.97,-0.7,-1.08,false
37899,ZUMZ,1.11,0.42,0.47,-0.27,0.97,-0.7,-1.08,false
37959,ZUMZ,-0.22,-1.36,-0.51,-0.53,-1.01,0.45,0.79,false
37963,ZUMZ,0.37,1.86,-0.51,-0.53,-1.01,0.45,0.79,false
37987,ZUMZ,1.16,0.26,-0.51,-0.53,-1.01,0.45,0.79,false
38040,ZUMZ,0.38,1.74,4.39,-0.67,-0.13,-0.4,-1.23,true
38063,ZUMZ,-0.02,-0.07,0.7,0.45,-0.36,1.96,-0.17,true
38234,ZUMZ,-0.46,0.67,0.0,-1.22,-2.81,-0.91,1.1,true
38366,ZUMZ,0.37,0.75,-0.45,0.03,0.16,-0.43,0.1,false
38393,ZUMZ,-0.93,-0.74,-0.45,0.03,0.16,-0.43,0.1,false
38453,ZUMZ,0.35,0.45,-0.45,0.03,0.16,-0.43,0.1,false
38478,ZUMZ,0.05,1.7,-0.45,0.03,0.16,-0.43,0.1,false
38710,ZUMZ,-1.42,-0.07,0.18,0.73,-0.45,0.95,0.65,true
38807,ZUMZ,0.7,-1.17,0.18,0.73,-0.45,0.95,0.65,true
38841,ZUMZ,-1.13,0.55,0.18,0.73,-0.45,0.95,0.65,true
38902,ZUMZ,-1.39,1.22,-0.84,0.52,0.95,-1.14,1.81,false
38924,ZUMZ,-0.26,-2.84,-0.84,0.52,0.95,-1.14,1.81,false
38961,ZUMZ,-1.42,0.52,-0.84,0.52,0.95,-1.14,1.81,false
39077,ZUMZ,-0.41,0.23,-0.32,0.28,2.05,1.44,0.18,true
39110,ZUMZ,0.76,1.32,-0.21,0.24,-1.74,0.97,0.77,false
39117,ZUMZ,0.42,-0.65,-0.21,0.24,-1.74,0.97,0.77,false
39130,ZUMZ,1.61,0.16,-0.21,0.24,-1.74,0.97,0.77,false
39238,ZUMZ,1.17,0.84,-0.57,-0.08,0.9,-0.17,-0.05,true
39274,ZUMZ,-0.07,0.42,-1.53,2.0,-1.28,-0.5,0.73,false
39279,ZUMZ,-0.45,1.66,-1.53,2.0,-1.28,-0.5,0.73,false
39573,ZUMZ,-1.42,0.67,1.4,0.77,-0.89,1.38,-1.06,true
39601,ZUMZ,-2.25,-0.65,1.4,0.77,-0.89,1.38,-1.06,true
39635,ZUMZ,0.48,0.36,-0.1,-0.82,0.68,-0.69,-0.48,true
39670,ZUMZ,-0.81,-0.17,-0.1,-0.82,0.68,-0.69,-0.48,true
39684,ZUMZ,-0.72,-0.13,-0.1,-0.82,0.68,-0.69,-0.48,true
39699,ZUMZ,0.81,-1.1,-0.1,-0.82,0.68,-0.69,-0.48,true
39743,ZUMZ,-0.58,1.22,-0.1,-0.82,0.68,-0.69,-0.48,true
39858,ZUMZ,-0.89,0.09,0.37,-1.54,-2.19,-0.69,1.3,true
39875,ZUMZ,2.09,0.92,1.11,-1.98,-0.78,0.29,0.58,false
39897,ZUMZ,2.1,0.71,1.11,-1.98,-0.78,0.29,0.58,false
40089,ZUMZ,0.34,1.02,-0.45,-0.62,2.37,1.38,0.33,false
40151,ZUMZ,0.13,-0.99,0.01,-0.68,-0.29,0.42,0.21,false
40313,ZUMZ,0.61,0.56,-0.13,-0.19,-0.28,-1.39,-1.0,false
40320,ZUMZ,0.48,-0.42,0.34,-0.3,1.63,-0.31,0.02,false
40426,ZUMZ,-1.09,-0.48,-0.08,-0.25,1.91,-0.53,-0.52,false
40513,ZUMZ,0.98,-1.05,-0.78,1.03,0.11,1.45,-2.5,true
40737,ZUMZ,0.14,-0.05,-0.31,-1.11,0.77,0.55,-0.85,true
40810,ZUMZ,0.3,0.11,-1.11,-0.84,-0.18,1.78,0.14,true
40863,ZUMZ,0.33,0.42,-1.33,-0.63,-0.95,-0.38,-0.39,false
41075,ZUMZ,-0.55,-0.1,0.81,0.28,-0.33,-0.59,0.94,false
41299,ZUMZ,0.76,-0.91,-0.76,-0.08,-0.03,1.74,1.25,false
41305,ZUMZ,-0.34,0.09,-0.76,-0.08,-0.03,1.74,1.25,false
41383,ZUMZ,-0.5,0.84,-0.76,-0.08,-0.03,1.74,1.25,false
41411,ZUMZ,-0.69,0.39,-0.76,-0.08,-0.03,1.74,1.25,false
41412,ZUMZ,0.42,1.19,-0.76,-0.08,-0.03,1.74,1.25,false
41484,ZUMZ,-1.51,2.16,-0.76,-0.08,-0.03,1.74,1.25,false
41529,ZUMZ,-0.97,0.29,-0.76,-0.08,-0.03,1.74,1.25,false
41617,ZUMZ,0.34,1.93,0.41,-0.07,-0.13,-1.54,0.41,false
41629,ZUMZ,-1.3,-0.59,0.41,-0.07,-0.13,-1.54,0.41,false
41650,ZUMZ,0.87,0.22,0.41,-0.07,-0.13,-1.54,0.41,false
41685,ZUMZ,0.75,0.19,0.41,-0.07,-0.13,-1.54,0.41,false
41796,ZUMZ,-0.26,-0.89,-1.76,0.62,-1.34,0.62,0.65,false
41801,ZUMZ,1.77,-0.39,-1.76,0.62,-1.34,0.62,0.65,false
41982,ZUMZ,0.84,-0.29,0.29,-1.4,0.04,0.19,1.25,false
41998,ZUMZ,0.43,0.78,-0.63,0.38,-0.46,0.09,-0.99,false
42038,ZUMZ,-1.08,-1.18,-0.63,0.38,-0.46,0.09,-0.99,false
42264,ZUMZ,0.92,1.3,-2.28,-0.03,0.2,-1.3,-1.4,true
42312,ZUMZ,-0.07,2.16,-2.28,-0.03,0.2,-1.3,-1.4,true
42367,ZUMZ,0.21,-1.3,-1.31,1.04,0.26,0.7,0.41,false
42470,ZUMZ,-0.2,0.29,-1.31,1.04,0.26,0.7,0.41,false
42472,ZUMZ,-0.38,-0.38,-1.31,1.04,0.26,0.7,0.41,false
42507,ZUMZ,-2.11,0.62,0.66,-0.17,0.22,-0.96,-0.7,true
42746,ZUMZ,-0.75,0.78,0.66,-0.17,0.22,-0.96,-0.7,true
42784,ZUMZ,1.55,0.82,0.66,-0.17,0.22,-0.96,-0.7,true
42940,ZUMZ,0.55,0.14,0.42,-0.11,0.18,0.88,-0.32,true
43038,ZUMZ,-0.38,1.24,-0.13,0.32,-0.62,-1.11,-1.06,true
43080,ZUMZ,-0.34,-1.21,0.86,-0.25,1.31,0.46,-0.17,false
43184,ZUMZ,0.24,0.89,1.92,-0.57,-0.82,1.46,-0.44,true
43402,ZUMZ,-1.46,-1.25,-1.39,-1.07,-1.41,0.23,-1.84,true
43627,ZUMZ,0.51,0.96,0.42,0.39,-1.03,-0.71,1.39,false
43654,ZUMZ,-0.39,-0.9,-0.41,-0.86,0.2,1.08,1.13,true
43664,ZUMZ,-0.93,0.5,-0.41,-0.86,0.2,1.08,1.13,true
43715,ZUMZ,1.65,-0.71,-0.6,0.85,-0.78,-0.32,0.89,false
43722,ZUMZ,0.43,-1.57,-0.6,0.85,-0.78,-0.32,0.89,false
43835,ZUMZ,-0.56,0.11,1.92,-0.7,0.47,0.24,1.18,true
43893,ZUMZ,1.22,0.92,1.92,-0.7,0.47,0.24,1.18,true
44041,ZUMZ,0.17,-0.4,1.92,-0.7,0.47,0.24,1.18,true
44077,ZUMZ,0.9,1.8,1.92,-0.7,0.47,0.24,1.18,true
44078,ZUMZ,0.35,0.52,1.92,-0.7,0.47,0.24,1.18,true
44265,ZUMZ,0.25,-1.84,0.34,-0.66,0.14,-0.87,0.29,false
44295,ZUMZ,-2.02,-0.57,0.64,1.12,0.17,-0.36,1.71,true
44353,ZUMZ,0.44,-0.62,0.86,1.1,-0.8,1.19,-1.07,false
44366,ZUMZ,-0.52,0.23,0.66,0.28,-0.46,-0.74,-0.18,true
44418,ZUMZ,-0.58,0.53,-0.53,1.4,0.66,0.58,0.22,false
44435,ZUMZ,1.66,0.0,-0.53,1.4,0.66,0.58,0.22,false
44464,ZUMZ,-0.26,-0.54,-0.53,1.4,0.66,0.58,0.22,false
44631,ZUMZ,-0.49,-1.4,-0.58,-1.38,-0.04,-0.37,1.79,false
44804,ZUMZ,0.27,-2.45,0.71,0.55,-1.47,-0.45,0.12,false
44826,ZUMZ,0.97,0.1,0.71,0.55,-1.47,-0.45,0.12,false
44838,ZUMZ,2.37,0.9,0.71,0.55,-1.47,-0.45,0.12,false
45039,ZUMZ,1.9,0.33,-1.63,-2.22,-1.04,1.05,0.97,false
45045,ZUMZ,0.99,1.09,-1.63,-2.22,-1.04,1.05,0.97,false
45069,ZUMZ,0.9,-0.79,-1.63,-2.22,-1.04,1.05,0.97,false
45088,ZUMZ,-0.02,-0.74,-0.97,0.01,0.07,0.71,-0.19,false
45136,ZUMZ,-0.6,0.01,-0.97,0.01,0.07,0.71,-0.19,false
45174,ZUMZ,1.72,-1.0,-0.24,-0.21,-1.82,-0.64,-1.05,true
45338,ZUMZ,0.11,-0.29,-0.24,-0.21,-1.82,-0.64,-1.05,true
45398,ZUMZ,-0.24,2.65,-0.24,-0.21,-1.82,-0.64,-1.05,true
45564,ZUMZ,-0.41,1.2,-2.06,0.58,-0.5,-0.8,-0.51,false
45628,ZUMZ,0.12,1.35,0.77,0.64,0.86,-1.01,0.52,true
45693,ZUMZ,-1.73,1.8,0.81,-0.35,-1.31,1.21,0.55,true
45786,ZUMZ,-1.22,1.9,-1.01,-0.53,1.09,0.45,0.65,false
45826,ZUMZ,0.4,-0.92,0.12,-0.44,0.11,-1.62,-0.4,true
45850,ZUMZ,1.45,-0.8,0.12,-0.44,0.11,-1.62,-0.4,true
45974,ZUMZ,-0.09,-0.18,0.67,-0.25,1.0,0.63,1.71,true
46035,ZUMZ,0.28,-1.07,0.67,-0.25,1.0,0.63,1.71,true
46070,ZUMZ,0.37,0.1,0.67,-0.25,1.0,0.63,1.71,true
46072,ZUMZ,-1.52,-0.92,0.67,-0.25,1.0,0.63,1.71,true
46075,ZUMZ,-0.27,0.38,-0.25,-0.38,1.25,1.38,-0.46,true
46086,ZUMZ,-0.95,1.07,-0.25,-0.38,1.25,1.38,-0.46,true
46368,ZUMZ,0.64,-1.36,-0.86,1.0,0.72,-0.45,-1.35,true
46403,ZUMZ,0.97,-1.47,-0.86,1.0,0.72,-0.45,-1.35,true
46454,ZUMZ,1.32,0.23,-0.86,1.0,0.72,-0.45,-1.35,true
46455,ZUMZ,1.01,-0.13,-0.86,1.0,0.72,-0.45,-1.35,true
46527,ZUMZ,0.17,-0.2,-1.27,-0.11,-0.24,1.48,-1.0,false
46573,ZUMZ,-0.96,0.16,-2.0,-0.51,0.34,-1.27,0.73,true
46657,ZUMZ,0.24,-0.19,-0.05,-1.6,-1.28,0.63,-0.33,false
46692,ZUMZ,1.36,-0.05,-0.05,-1.6,-1.28,0.63,-0.33,false
46710,ZUMZ,1.37,-1.41,-0.78,0.4,-0.99,0.69,-1.23,false
46748,ZUMZ,-0.8,0.31,1.47,-1.02,-1.79,0.21,0.22,true
46781,ZUMZ,-0.05,0.65,-0.34,-1.59,-0.34,1.12,-0.57,true
46860,ZUMZ,-0.91,2.29,0.24,0.15,-1.08,-0.78,-0.97,true
46909,ZUMZ,-1.18,0.2,0.24,0.15,-1.08,-0.78,-0.97,true
46935,ZUMZ,0.75,0.98,0.24,0.15,-1.08,-0.78,-0.97,true
47022,ZUMZ,0.23,-0.81,-1.45,0.86,-1.66,2.24,-0.96,true
47052,ZUMZ,0.87,-1.01,-0.58,-0.88,-0.28,0.72,-0.01,true
47178,ZUMZ,-1.09,0.65,-0.58,-0.88,-0.28,0.72,-0.01,true
47277,ZUMZ,-1.23,-1.22,1.58,0.34,1.97,3.59,-0.58,true
47349,ZUMZ,-1.46,0.62,-0.59,-0.84,0.78,-1.15,-0.41,false
47418,ZUMZ,-0.35,0.69,0.06,-0.76,0.16,0.73,-1.45,true
47418,ZUMZ,-0.72,1.98,0.06,-0.76,0.16,0.73,-1.45,true
47508,ZUMZ,0.65,-1.3,-1.63,0.25,-0.44,-1.46,-0.83,false
47591,ZUMZ,-1.21,0.18,-1.69,-0.62,-0.16,0.44,-2.54,true
47611,ZUMZ,0.98,0.5,-1.69,-0.62,-0.16,0.44,-2.54,true
47825,ZUMZ,-0.98,1.04,-1.45,-0.16,1.28,0.77,1.04,false
47968,ZUMZ,0.87,-1.86,-1.45,-0.16,1.28,0.77,1.04,false
48037,ZUMZ,0.73,0.79,-1.45,-0.16,1.28,0.77,1.04,false
48071,ZUMZ,2.61,0.49,-0.46,-1.92,-2.12,-0.6,0.38,true
48254,ZUMZ,-1.03,0.63,2.12,0.11,0.03,-0.69,-0.43,false
48390,ZUMZ,-0.64,0.53,0.39,-0.31,1.25,-1.43,0.92,false
